,ori,data_year,offense,state_abbr,cleared,actual
42,NC0600100,1998,arson,NC,135,286
43,NC0600100,1998,property-crime,NC,6009,43875
44,NC0600100,1998,rape,NC,0,0
45,NC0600100,1998,rape-legacy,NC,207,333
46,NC0600100,1998,robbery,NC,747,2400
47,NC0600100,1998,violent-crime,NC,4323,8627
48,NC0600100,1999,motor-vehicle-theft,NC,1052,4845
49,NC0600100,1999,larceny,NC,3298,30116
50,NC0600100,1999,human-trafficing,NC,0,0
51,NC0600100,1999,homicide,NC,55,84
52,NC0600100,1999,burglary,NC,901,10314
53,NC0600100,1999,arson,NC,65,290
54,NC0600100,1999,violent-crime,NC,3801,8138
55,NC0600100,1999,robbery,NC,708,2517
56,NC0600100,1999,aggravated-assault,NC,2848,5275
57,NC0600100,1999,rape-legacy,NC,190,262
58,NC0600100,1999,rape,NC,0,0
59,NC0600100,1999,property-crime,NC,5251,45275
60,NC0600100,2000,rape-legacy,NC,207,308
61,NC0600100,2000,burglary,NC,908,9598
62,NC0600100,2000,homicide,NC,59,75
63,NC0600100,2000,human-trafficing,NC,0,0
64,NC0600100,2000,larceny,NC,3086,27789
65,NC0600100,2000,motor-vehicle-theft,NC,1117,4561
66,NC0600100,2000,robbery,NC,827,2651
67,NC0600100,2000,violent-crime,NC,3470,7516
68,NC0600100,2000,property-crime,NC,5111,41948
69,NC0600100,2000,rape,NC,0,0
70,NC0600100,2000,aggravated-assault,NC,2377,4482
71,NC0600100,2000,arson,NC,76,315
72,NC0600100,2001,burglary,NC,951,10285
73,NC0600100,2001,violent-crime,NC,3015,7775
74,NC0600100,2001,robbery,NC,784,2996
75,NC0600100,2001,rape-legacy,NC,156,293
76,NC0600100,2001,rape,NC,0,0
77,NC0600100,2001,homicide,NC,52,66
78,NC0600100,2001,arson,NC,65,317
79,NC0600100,2001,property-crime,NC,5264,41982
80,NC0600100,2001,larceny,NC,3189,27291
81,NC0600100,2001,motor-vehicle-theft,NC,1124,4406
82,NC0600100,2001,human-trafficing,NC,0,0
83,NC0600100,2001,aggravated-assault,NC,2023,4420
84,NC0600100,2002,aggravated-assault,NC,2301,4334
85,NC0600100,2002,robbery,NC,640,2893
86,NC0600100,2002,violent-crime,NC,3116,7583
87,NC0600100,2002,human-trafficing,NC,0,0
88,NC0600100,2002,homicide,NC,39,67
89,NC0600100,2002,larceny,NC,3053,25860
90,NC0600100,2002,motor-vehicle-theft,NC,851,4638
91,NC0600100,2002,property-crime,NC,4861,41014
92,NC0600100,2002,rape,NC,0,0
93,NC0600100,2002,rape-legacy,NC,136,289
94,NC0600100,2002,burglary,NC,957,10516
95,NC0600100,2002,arson,NC,99,455
96,NC0600100,2003,rape-legacy,NC,232,306
97,NC0600100,2003,rape,NC,0,0
98,NC0600100,2003,property-crime,NC,6761,44534
99,NC0600100,2003,motor-vehicle-theft,NC,1446,6840
100,NC0600100,2003,larceny,NC,3950,26628
101,NC0600100,2003,human-trafficing,NC,0,0
102,NC0600100,2003,homicide,NC,43,66
103,NC0600100,2003,burglary,NC,1365,11066
104,NC0600100,2003,arson,NC,90,300
105,NC0600100,2003,aggravated-assault,NC,2984,4134
106,NC0600100,2003,violent-crime,NC,3919,7194
107,NC0600100,2003,robbery,NC,660,2688
108,NC0600100,2004,aggravated-assault,NC,1628,4118
109,NC0600100,2004,burglary,NC,926,12021
110,NC0600100,2004,rape,NC,0,0
111,NC0600100,2004,larceny,NC,2785,28129
112,NC0600100,2004,property-crime,NC,4574,46927
113,NC0600100,2004,human-trafficing,NC,0,0
114,NC0600100,2004,homicide,NC,26,59
115,NC0600100,2004,motor-vehicle-theft,NC,863,6777
116,NC0600100,2004,arson,NC,80,347
117,NC0600100,2004,rape-legacy,NC,142,312
118,NC0600100,2004,robbery,NC,476,2786
119,NC0600100,2004,violent-crime,NC,2272,7275
120,NC0600100,2005,larceny,NC,3928,26708
121,NC0600100,2005,rape,NC,0,0
122,NC0600100,2005,property-crime,NC,6510,46589
123,NC0600100,2005,motor-vehicle-theft,NC,1111,7098
124,NC0600100,2005,violent-crime,NC,3026,7933
125,NC0600100,2005,robbery,NC,751,3649
126,NC0600100,2005,rape-legacy,NC,267,323
127,NC0600100,2005,aggravated-assault,NC,1953,3876
128,NC0600100,2005,arson,NC,76,317
129,NC0600100,2005,burglary,NC,1471,12783
130,NC0600100,2005,homicide,NC,55,85
131,NC0600100,2005,human-trafficing,NC,0,0
132,NC0600100,2006,motor-vehicle-theft,NC,815,7150
133,NC0600100,2006,rape,NC,0,0
134,NC0600100,2006,rape-legacy,NC,263,346
135,NC0600100,2006,robbery,NC,848,3207
136,NC0600100,2006,violent-crime,NC,3167,7532
137,NC0600100,2006,aggravated-assault,NC,1999,3896
138,NC0600100,2006,arson,NC,91,346
139,NC0600100,2006,burglary,NC,1189,13582
140,NC0600100,2006,homicide,NC,57,83
141,NC0600100,2006,human-trafficing,NC,0,0
142,NC0600100,2006,larceny,NC,4086,28154
143,NC0600100,2006,property-crime,NC,6090,48886
144,NC0600100,2007,robbery,NC,764,3191
145,NC0600100,2007,rape-legacy,NC,199,282
146,NC0600100,2007,rape,NC,0,0
147,NC0600100,2007,property-crime,NC,5599,51279
148,NC0600100,2007,motor-vehicle-theft,NC,662,6018
149,NC0600100,2007,larceny,NC,3738,32313
150,NC0600100,2007,arson,NC,57,388
151,NC0600100,2007,burglary,NC,1199,12948
152,NC0600100,2007,homicide,NC,51,76
153,NC0600100,2007,human-trafficing,NC,0,0
154,NC0600100,2007,aggravated-assault,NC,1737,3684
155,NC0600100,2007,violent-crime,NC,2751,7233
156,NC0600100,2008,motor-vehicle-theft,NC,659,5266
157,NC0600100,2008,aggravated-assault,NC,1943,3731
158,NC0600100,2008,arson,NC,58,336
159,NC0600100,2008,burglary,NC,1120,11933
160,NC0600100,2008,homicide,NC,59,83
161,NC0600100,2008,human-trafficing,NC,0,0
162,NC0600100,2008,larceny,NC,4633,29735
163,NC0600100,2008,property-crime,NC,6412,46934
164,NC0600100,2008,rape,NC,0,0
165,NC0600100,2008,rape-legacy,NC,202,272
166,NC0600100,2008,robbery,NC,798,2984
167,NC0600100,2008,violent-crime,NC,3002,7070
168,NC0600100,2009,larceny,NC,4976,25379
169,NC0600100,2009,violent-crime,NC,2764,5625
170,NC0600100,2009,robbery,NC,673,2346
171,NC0600100,2009,rape-legacy,NC,224,303
172,NC0600100,2009,rape,NC,0,0
173,NC0600100,2009,property-crime,NC,6428,38533
174,NC0600100,2009,motor-vehicle-theft,NC,398,3337
175,NC0600100,2009,human-trafficing,NC,0,0
176,NC0600100,2009,homicide,NC,49,58
177,NC0600100,2009,burglary,NC,1054,9817
178,NC0600100,2009,arson,NC,73,249
179,NC0600100,2009,aggravated-assault,NC,1818,2918
180,NC0600100,2010,larceny,NC,5069,22711
181,NC0600100,2010,motor-vehicle-theft,NC,355,2665
182,NC0600100,2010,property-crime,NC,6415,34701
183,NC0600100,2010,rape,NC,0,0
184,NC0600100,2010,robbery,NC,598,1795
185,NC0600100,2010,rape-legacy,NC,141,239
186,NC0600100,2010,violent-crime,NC,2548,4891
187,NC0600100,2010,arson,NC,63,247
188,NC0600100,2010,burglary,NC,991,9325
189,NC0600100,2010,homicide,NC,54,61
190,NC0600100,2010,human-trafficing,NC,0,0
191,NC0600100,2010,aggravated-assault,NC,1755,2796
192,NC0600100,2011,human-trafficing,NC,0,0
193,NC0600100,2011,homicide,NC,53,56
194,NC0600100,2011,aggravated-assault,NC,1661,2901
195,NC0600100,2011,arson,NC,78,195
196,NC0600100,2011,rape,NC,0,0
197,NC0600100,2011,rape-legacy,NC,126,218
198,NC0600100,2011,robbery,NC,561,1612
199,NC0600100,2011,violent-crime,NC,2401,4787
200,NC0600100,2011,larceny,NC,4987,21371
201,NC0600100,2011,motor-vehicle-theft,NC,282,2101
202,NC0600100,2011,property-crime,NC,6204,32008
203,NC0600100,2011,burglary,NC,935,8536
204,NC0600100,2012,property-crime,NC,6753,32587
205,NC0600100,2012,motor-vehicle-theft,NC,243,2138
206,NC0600100,2012,larceny,NC,5584,22688
207,NC0600100,2012,aggravated-assault,NC,1713,3165
208,NC0600100,2012,arson,NC,53,197
209,NC0600100,2012,burglary,NC,926,7761
210,NC0600100,2012,homicide,NC,40,52
211,NC0600100,2012,human-trafficing,NC,0,0
212,NC0600100,2012,violent-crime,NC,2563,5238
213,NC0600100,2012,robbery,NC,681,1798
214,NC0600100,2012,rape-legacy,NC,129,223
215,NC0600100,2012,rape,NC,0,0
216,NC0600100,2013,human-trafficing,NC,0,0
217,NC0600100,2013,aggravated-assault,NC,1504,2999
218,NC0600100,2013,violent-crime,NC,2343,5093
219,NC0600100,2013,robbery,NC,680,1805
220,NC0600100,2013,rape-legacy,NC,119,230
221,NC0600100,2013,rape,NC,0,0
222,NC0600100,2013,property-crime,NC,6264,30569
223,NC0600100,2013,motor-vehicle-theft,NC,284,1856
224,NC0600100,2013,larceny,NC,5165,22274
225,NC0600100,2013,homicide,NC,40,59
226,NC0600100,2013,burglary,NC,815,6439
227,NC0600100,2013,arson,NC,74,213
228,NC0600100,2014,property-crime,NC,5951,30565
229,NC0600100,2014,violent-crime,NC,2240,5054
230,NC0600100,2014,robbery,NC,551,1586
231,NC0600100,2014,aggravated-assault,NC,1590,3211
232,NC0600100,2014,arson,NC,63,165
233,NC0600100,2014,burglary,NC,798,6031
234,NC0600100,2014,homicide,NC,31,47
235,NC0600100,2014,human-trafficing,NC,0,0
236,NC0600100,2014,larceny,NC,4930,22827
237,NC0600100,2014,motor-vehicle-theft,NC,223,1707
238,NC0600100,2014,rape-legacy,NC,68,210
239,NC0600100,2014,rape,NC,0,0
240,NC0600100,2015,human-trafficing,NC,0,0
241,NC0600100,2015,aggravated-assault,NC,1736,3724
242,NC0600100,2015,arson,NC,76,216
243,NC0600100,2015,burglary,NC,758,6755
244,NC0600100,2015,homicide,NC,50,61
245,NC0600100,2015,larceny,NC,5345,24091
246,NC0600100,2015,motor-vehicle-theft,NC,339,2229
247,NC0600100,2015,property-crime,NC,6442,33075
248,NC0600100,2015,rape,NC,0,0
249,NC0600100,2015,rape-legacy,NC,73,216
250,NC0600100,2015,robbery,NC,668,1947
251,NC0600100,2015,violent-crime,NC,2527,5948
252,NC0600100,2016,human-trafficing,NC,0,0
253,NC0600100,2016,aggravated-assault,NC,1795,4153
254,NC0600100,2016,arson,NC,70,220
255,NC0600100,2016,burglary,NC,865,6691
256,NC0600100,2016,homicide,NC,57,67
257,NC0600100,2016,larceny,NC,4834,27280
258,NC0600100,2016,motor-vehicle-theft,NC,402,2761
259,NC0600100,2016,property-crime,NC,6101,36732
260,NC0600100,2016,rape,NC,0,0
261,NC0600100,2016,rape-legacy,NC,81,219
262,NC0600100,2016,robbery,NC,755,2121
263,NC0600100,2016,violent-crime,NC,2688,6560
264,NC0600100,2017,rape,NC,79,236
265,NC0600100,2017,burglary,NC,979,6416
266,NC0600100,2017,arson,NC,64,194
267,NC0600100,2017,aggravated-assault,NC,1858,3965
268,NC0600100,2017,property-crime,NC,5664,34894
269,NC0600100,2017,motor-vehicle-theft,NC,469,2622
270,NC0600100,2017,larceny,NC,4216,25856
271,NC0600100,2017,human-trafficing,NC,0,0
272,NC0600100,2017,homicide,NC,78,86
273,NC0600100,2017,violent-crime,NC,2755,6304
274,NC0600100,2017,robbery,NC,740,2017
275,NC0600100,2017,rape-legacy,NC,0,0
276,NC0600100,2018,violent-crime,NC,2201,6482
277,NC0600100,2018,aggravated-assault,NC,1430,4408
278,NC0600100,2018,arson,NC,43,140
279,NC0600100,2018,burglary,NC,749,5670
280,NC0600100,2018,homicide,NC,48,59
281,NC0600100,2018,human-trafficing,NC,0,0
282,NC0600100,2018,larceny,NC,3659,26186
283,NC0600100,2018,motor-vehicle-theft,NC,528,3025
284,NC0600100,2018,rape,NC,65,254
285,NC0600100,2018,property-crime,NC,4936,34881
286,NC0600100,2018,rape-legacy,NC,0,0
287,NC0600100,2018,robbery,NC,658,1761
288,NC0600100,2019,human-trafficing,NC,0,0
289,NC0600100,2019,violent-crime,NC,2940,7237
290,NC0600100,2019,robbery,NC,739,1975
291,NC0600100,2019,rape-legacy,NC,88,255
292,NC0600100,2019,rape,NC,113,317
293,NC0600100,2019,property-crime,NC,5376,37070
294,NC0600100,2019,aggravated-assault,NC,1923,4587
295,NC0600100,2019,motor-vehicle-theft,NC,532,3340
296,NC0600100,2019,larceny,NC,3993,28304
297,NC0600100,2019,arson,NC,42,151
298,NC0600100,2019,burglary,NC,851,5426
299,NC0600100,2019,homicide,NC,77,103
0,AKAST0100,2014,aggravated-assault,AK,633,795
1,AKAST0100,2014,arson,AK,8,30
2,AKAST0100,2014,burglary,AK,186,1097
3,AKAST0100,2014,homicide,AK,14,21
4,AKAST0100,2014,human-trafficing,AK,0,0
5,AKAST0100,2014,larceny,AK,192,1500
6,AKAST0100,2014,motor-vehicle-theft,AK,69,352
7,AKAST0100,2014,property-crime,AK,447,2949
8,AKAST0100,2014,rape,AK,55,196
9,AKAST0100,2014,rape-legacy,AK,0,0
10,AKAST0100,2014,robbery,AK,13,25
11,AKAST0100,2014,violent-crime,AK,715,1037
12,AKAST0100,2015,aggravated-assault,AK,571,776
13,AKAST0100,2015,arson,AK,16,39
14,AKAST0100,2015,burglary,AK,113,1047
15,AKAST0100,2015,homicide,AK,15,22
16,AKAST0100,2015,human-trafficing,AK,0,0
17,AKAST0100,2015,larceny,AK,122,1548
18,AKAST0100,2015,motor-vehicle-theft,AK,88,435
19,AKAST0100,2015,property-crime,AK,323,3030
20,AKAST0100,2015,rape,AK,68,176
21,AKAST0100,2015,rape-legacy,AK,0,0
22,AKAST0100,2015,robbery,AK,22,41
23,AKAST0100,2015,violent-crime,AK,676,1015
24,AKAST0100,2016,aggravated-assault,AK,621,874
25,AKAST0100,2016,arson,AK,16,43
26,AKAST0100,2016,burglary,AK,154,1138
27,AKAST0100,2016,homicide,AK,16,15
28,AKAST0100,2016,human-trafficing,AK,0,0
29,AKAST0100,2016,larceny,AK,110,1962
30,AKAST0100,2016,motor-vehicle-theft,AK,85,456
31,AKAST0100,2016,property-crime,AK,349,3556
32,AKAST0100,2016,rape,AK,69,301
33,AKAST0100,2016,rape-legacy,AK,0,0
34,AKAST0100,2016,robbery,AK,15,36
35,AKAST0100,2016,violent-crime,AK,721,1226
36,AKAST0100,2017,aggravated-assault,AK,665,927
37,AKAST0100,2017,arson,AK,14,49
38,AKAST0100,2017,burglary,AK,171,1065
39,AKAST0100,2017,homicide,AK,14,18
40,AKAST0100,2017,human-trafficing,AK,0,0
41,AKAST0100,2017,larceny,AK,126,1763
42,AKAST0100,2017,motor-vehicle-theft,AK,88,481
43,AKAST0100,2017,property-crime,AK,385,3309
44,AKAST0100,2017,rape,AK,77,227
45,AKAST0100,2017,rape-legacy,AK,0,0
46,AKAST0100,2017,robbery,AK,13,38
47,AKAST0100,2017,violent-crime,AK,769,1210
48,AKAST0100,2018,aggravated-assault,AK,714,984
49,AKAST0100,2018,arson,AK,0,0
50,AKAST0100,2018,burglary,AK,159,1040
51,AKAST0100,2018,homicide,AK,9,12
52,AKAST0100,2018,human-trafficing,AK,0,0
53,AKAST0100,2018,larceny,AK,176,1639
54,AKAST0100,2018,motor-vehicle-theft,AK,99,475
55,AKAST0100,2018,property-crime,AK,434,3154
56,AKAST0100,2018,rape,AK,87,364
57,AKAST0100,2018,rape-legacy,AK,0,0
58,AKAST0100,2018,robbery,AK,28,47
59,AKAST0100,2018,violent-crime,AK,838,1407
60,AKAST0100,2019,aggravated-assault,AK,729,1003
61,AKAST0100,2019,arson,AK,2,2
62,AKAST0100,2019,burglary,AK,188,1073
63,AKAST0100,2019,homicide,AK,19,23
64,AKAST0100,2019,human-trafficing,AK,0,0
65,AKAST0100,2019,larceny,AK,383,1446
66,AKAST0100,2019,motor-vehicle-theft,AK,86,466
67,AKAST0100,2019,property-crime,AK,657,2985
68,AKAST0100,2019,rape,AK,97,278
69,AKAST0100,2019,rape-legacy,AK,0,0
70,AKAST0100,2019,robbery,AK,44,65
71,AKAST0100,2019,violent-crime,AK,889,1369
0,AK0010100,1995,property-crime,AK,3018,15795
1,AK0010100,1995,rape,AK,0,0
2,AK0010100,1995,rape-legacy,AK,39,242
3,AK0010100,1995,robbery,AK,131,777
4,AK0010100,1995,violent-crime,AK,917,2510
5,AK0010100,1995,aggravated-assault,AK,728,1462
6,AK0010100,1995,arson,AK,11,96
7,AK0010100,1995,burglary,AK,176,2521
8,AK0010100,1995,homicide,AK,19,29
9,AK0010100,1995,human-trafficing,AK,0,0
10,AK0010100,1995,larceny,AK,2525,11152
11,AK0010100,1995,motor-vehicle-theft,AK,317,2122
12,AK0010100,1996,aggravated-assault,AK,778,1297
13,AK0010100,1996,arson,AK,11,87
14,AK0010100,1996,burglary,AK,155,2353
15,AK0010100,1996,homicide,AK,16,25
16,AK0010100,1996,human-trafficing,AK,0,0
17,AK0010100,1996,larceny,AK,2239,10163
18,AK0010100,1996,motor-vehicle-theft,AK,210,1584
19,AK0010100,1996,property-crime,AK,2604,14100
20,AK0010100,1996,rape,AK,0,0
21,AK0010100,1996,rape-legacy,AK,43,198
22,AK0010100,1996,violent-crime,AK,952,2078
23,AK0010100,1996,robbery,AK,115,558
24,AK0010100,1997,aggravated-assault,AK,748,1191
25,AK0010100,1997,arson,AK,9,83
26,AK0010100,1997,burglary,AK,190,1931
27,AK0010100,1997,homicide,AK,21,23
28,AK0010100,1997,human-trafficing,AK,0,0
29,AK0010100,1997,larceny,AK,2239,10083
30,AK0010100,1997,motor-vehicle-theft,AK,176,1362
31,AK0010100,1997,property-crime,AK,2605,13376
32,AK0010100,1997,rape,AK,0,0
33,AK0010100,1997,rape-legacy,AK,38,174
34,AK0010100,1997,violent-crime,AK,908,1889
35,AK0010100,1997,robbery,AK,101,501
36,AK0010100,1998,aggravated-assault,AK,659,1056
37,AK0010100,1998,arson,AK,11,77
38,AK0010100,1998,burglary,AK,150,1617
39,AK0010100,1998,homicide,AK,11,19
40,AK0010100,1998,human-trafficing,AK,0,0
41,AK0010100,1998,larceny,AK,1994,8834
42,AK0010100,1998,motor-vehicle-theft,AK,226,1281
43,AK0010100,1998,property-crime,AK,2370,11732
44,AK0010100,1998,rape,AK,0,0
45,AK0010100,1998,rape-legacy,AK,30,184
46,AK0010100,1998,robbery,AK,87,373
47,AK0010100,1998,violent-crime,AK,787,1632
48,AK0010100,1999,aggravated-assault,AK,662,1106
49,AK0010100,1999,arson,AK,9,83
50,AK0010100,1999,burglary,AK,223,1543
51,AK0010100,1999,homicide,AK,10,19
52,AK0010100,1999,human-trafficing,AK,0,0
53,AK0010100,1999,larceny,AK,1870,8471
54,AK0010100,1999,motor-vehicle-theft,AK,203,1251
55,AK0010100,1999,property-crime,AK,2296,11265
56,AK0010100,1999,rape,AK,0,0
57,AK0010100,1999,rape-legacy,AK,25,160
58,AK0010100,1999,robbery,AK,97,398
59,AK0010100,1999,violent-crime,AK,794,1683
60,AK0010100,2000,aggravated-assault,AK,596,973
61,AK0010100,2000,arson,AK,13,101
62,AK0010100,2000,burglary,AK,186,1533
63,AK0010100,2000,homicide,AK,9,10
64,AK0010100,2000,human-trafficing,AK,0,0
65,AK0010100,2000,larceny,AK,2162,8799
66,AK0010100,2000,motor-vehicle-theft,AK,163,1010
67,AK0010100,2000,property-crime,AK,2511,11342
68,AK0010100,2000,rape,AK,0,0
69,AK0010100,2000,rape-legacy,AK,41,195
70,AK0010100,2000,robbery,AK,67,346
71,AK0010100,2000,violent-crime,AK,713,1524
72,AK0010100,2001,aggravated-assault,AK,704,1144
73,AK0010100,2001,arson,AK,10,103
74,AK0010100,2001,burglary,AK,153,1606
75,AK0010100,2001,homicide,AK,8,10
76,AK0010100,2001,human-trafficing,AK,0,0
77,AK0010100,2001,larceny,AK,1865,8648
78,AK0010100,2001,motor-vehicle-theft,AK,171,1212
79,AK0010100,2001,property-crime,AK,2189,11466
80,AK0010100,2001,rape,AK,0,0
81,AK0010100,2001,rape-legacy,AK,48,210
82,AK0010100,2001,robbery,AK,79,384
83,AK0010100,2001,violent-crime,AK,839,1748
84,AK0010100,2002,aggravated-assault,AK,645,1067
85,AK0010100,2002,arson,AK,15,141
86,AK0010100,2002,burglary,AK,157,1521
87,AK0010100,2002,homicide,AK,19,18
88,AK0010100,2002,human-trafficing,AK,0,0
89,AK0010100,2002,larceny,AK,2158,9255
90,AK0010100,2002,motor-vehicle-theft,AK,220,1173
91,AK0010100,2002,property-crime,AK,2535,11949
92,AK0010100,2002,rape,AK,0,0
93,AK0010100,2002,rape-legacy,AK,68,254
94,AK0010100,2002,robbery,AK,79,382
95,AK0010100,2002,violent-crime,AK,811,1721
96,AK0010100,2003,aggravated-assault,AK,727,1143
97,AK0010100,2003,arson,AK,25,128
98,AK0010100,2003,burglary,AK,178,1418
99,AK0010100,2003,homicide,AK,9,17
100,AK0010100,2003,human-trafficing,AK,0,0
101,AK0010100,2003,larceny,AK,2062,9091
102,AK0010100,2003,motor-vehicle-theft,AK,214,1197
103,AK0010100,2003,property-crime,AK,2454,11706
104,AK0010100,2003,rape,AK,0,0
105,AK0010100,2003,rape-legacy,AK,53,244
106,AK0010100,2003,robbery,AK,84,340
107,AK0010100,2003,violent-crime,AK,873,1744
108,AK0010100,2004,aggravated-assault,AK,1097,1555
109,AK0010100,2004,arson,AK,13,82
110,AK0010100,2004,burglary,AK,171,1523
111,AK0010100,2004,homicide,AK,14,15
112,AK0010100,2004,human-trafficing,AK,0,0
113,AK0010100,2004,larceny,AK,1530,7354
114,AK0010100,2004,motor-vehicle-theft,AK,192,1024
115,AK0010100,2004,property-crime,AK,1893,9901
116,AK0010100,2004,rape,AK,0,0
117,AK0010100,2004,rape-legacy,AK,71,263
118,AK0010100,2004,robbery,AK,78,331
119,AK0010100,2004,violent-crime,AK,1260,2164
120,AK0010100,2005,aggravated-assault,AK,896,1407
121,AK0010100,2005,arson,AK,7,76
122,AK0010100,2005,burglary,AK,144,1783
123,AK0010100,2005,homicide,AK,10,16
124,AK0010100,2005,human-trafficing,AK,0,0
125,AK0010100,2005,larceny,AK,1694,8248
126,AK0010100,2005,motor-vehicle-theft,AK,231,1334
127,AK0010100,2005,property-crime,AK,2069,11365
128,AK0010100,2005,rape,AK,0,0
129,AK0010100,2005,rape-legacy,AK,41,224
130,AK0010100,2005,robbery,AK,84,384
131,AK0010100,2005,violent-crime,AK,1031,2031
132,AK0010100,2006,homicide,AK,12,17
133,AK0010100,2006,human-trafficing,AK,0,0
134,AK0010100,2006,larceny,AK,2040,8543
135,AK0010100,2006,motor-vehicle-theft,AK,243,1445
136,AK0010100,2006,property-crime,AK,2469,11721
137,AK0010100,2006,rape,AK,0,0
138,AK0010100,2006,rape-legacy,AK,39,248
139,AK0010100,2006,robbery,AK,120,465
140,AK0010100,2006,violent-crime,AK,1384,2592
141,AK0010100,2006,aggravated-assault,AK,1213,1862
142,AK0010100,2006,arson,AK,18,106
143,AK0010100,2006,burglary,AK,186,1733
144,AK0010100,2007,aggravated-assault,AK,1155,1673
145,AK0010100,2007,arson,AK,29,145
146,AK0010100,2007,burglary,AK,222,1454
147,AK0010100,2007,homicide,AK,17,22
148,AK0010100,2007,human-trafficing,AK,0,0
149,AK0010100,2007,larceny,AK,1962,8397
150,AK0010100,2007,motor-vehicle-theft,AK,234,1256
151,AK0010100,2007,property-crime,AK,2418,11107
152,AK0010100,2007,rape,AK,0,0
153,AK0010100,2007,rape-legacy,AK,59,257
154,AK0010100,2007,robbery,AK,121,453
155,AK0010100,2007,violent-crime,AK,1352,2405
156,AK0010100,2008,burglary,AK,162,1191
157,AK0010100,2008,aggravated-assault,AK,1223,1830
158,AK0010100,2008,arson,AK,37,106
159,AK0010100,2008,human-trafficing,AK,0,0
160,AK0010100,2008,motor-vehicle-theft,AK,147,766
161,AK0010100,2008,property-crime,AK,2223,9211
162,AK0010100,2008,rape,AK,0,0
163,AK0010100,2008,violent-crime,AK,1455,2647
164,AK0010100,2008,homicide,AK,7,10
165,AK0010100,2008,larceny,AK,1914,7254
166,AK0010100,2008,robbery,AK,195,544
167,AK0010100,2008,rape-legacy,AK,30,263
168,AK0010100,2009,burglary,AK,179,1613
169,AK0010100,2009,motor-vehicle-theft,AK,158,868
170,AK0010100,2009,property-crime,AK,2226,10316
171,AK0010100,2009,rape-legacy,AK,51,282
172,AK0010100,2009,robbery,AK,192,534
173,AK0010100,2009,rape,AK,0,0
174,AK0010100,2009,larceny,AK,1889,7835
175,AK0010100,2009,violent-crime,AK,1389,2488
176,AK0010100,2009,aggravated-assault,AK,1134,1658
177,AK0010100,2009,arson,AK,17,111
178,AK0010100,2009,homicide,AK,12,14
179,AK0010100,2009,human-trafficing,AK,0,0
180,AK0010100,2010,homicide,AK,10,13
181,AK0010100,2010,aggravated-assault,AK,1129,1701
182,AK0010100,2010,arson,AK,20,86
183,AK0010100,2010,burglary,AK,149,1223
184,AK0010100,2010,larceny,AK,1844,8178
185,AK0010100,2010,rape,AK,0,0
186,AK0010100,2010,robbery,AK,160,454
187,AK0010100,2010,rape-legacy,AK,41,264
188,AK0010100,2010,human-trafficing,AK,0,0
189,AK0010100,2010,motor-vehicle-theft,AK,139,813
190,AK0010100,2010,property-crime,AK,2132,10214
191,AK0010100,2010,violent-crime,AK,1340,2432
192,AK0010100,2011,arson,AK,26,126
193,AK0010100,2011,aggravated-assault,AK,1003,1628
194,AK0010100,2011,homicide,AK,13,12
195,AK0010100,2011,human-trafficing,AK,0,0
196,AK0010100,2011,larceny,AK,1707,7750
197,AK0010100,2011,motor-vehicle-theft,AK,126,625
198,AK0010100,2011,property-crime,AK,1974,9455
199,AK0010100,2011,rape,AK,0,0
200,AK0010100,2011,rape-legacy,AK,70,283
201,AK0010100,2011,robbery,AK,154,465
202,AK0010100,2011,violent-crime,AK,1240,2388
203,AK0010100,2011,burglary,AK,141,1080
204,AK0010100,2012,aggravated-assault,AK,1107,1673
205,AK0010100,2012,arson,AK,24,97
206,AK0010100,2012,burglary,AK,147,1158
207,AK0010100,2012,homicide,AK,12,15
